date,transformer_1,transformer_2,transformer_3,transformer_4,transformer_5,transformer_6,transformer_7,transformer_8,transformer_9,transformer_10,transformer_11,transformer_12,transformer_13,transformer_14,transformer_15,transformer_16,transformer_17,transformer_18,transformer_19,transformer_20,transformer_21,transformer_22,transformer_23,transformer_24,transformer_25,transformer_26,transformer_27,transformer_28,transformer_29,transformer_30,transformer_31,transformer_32,transformer_33,transformer_34,transformer_35,transformer_36,transformer_37,transformer_38,transformer_39
2019-12-12T04:15:00.000000+0000,117.7768,11.30549,71.9067,46.59945,22.50707,55.29526,79.94916,84.59562,40.86997,69.67732,96.45175,51.35758,55.86767,26.15233,94.24738,15.322,70.81831,30.97457,36.03967,94.71683,97.03885,62.51471,10.85689,50.66937,57.74886,46.8993,73.63,27.62453,33.94822,71.71873,77.48207,64.73244,10.10182,55.29612,109.6027,48.71187,20.36721,32.77656,13.4523
2019-12-12T04:30:00.000000+0000,109.5864,11.37506,74.87742,51.03646,21.57636,56.96392,79.30691,82.97075,38.77628,56.18281,94.58494,53.16303,57.17127,25.50112,94.52997,15.7358,57.83961,32.42598,34.94209,93.16055,101.0719,61.60808,10.68916,49.42388,55.15208,48.99382,72.02694,30.06942,32.00093,73.93717,76.31923,64.06339,10.10641,54.8042,108.8434,50.85542,20.66203,31.11317,11.8742
2019-12-12T04:45:00.000000+0000,109.3472,12.03786,76.21485,59.0611,23.43803,56.01014,84.16059,82.76529,39.682680000000005,55.46553,90.50149,56.90044,57.2261,23.68858,98.1728,15.38711,71.12332,30.83601,34.54641,94.744,97.00405,65.1825,10.7631,46.6997,55.01575,50.29576,73.67456,30.5678,37.09466,72.39297,76.50453,67.21933,10.61922,56.78919,111.9855,50.29976,20.21983,32.65104,12.17754
2019-12-12T05:00:00.000000+0000,112.6659,11.17988,75.77218,62.82494,25.23075,57.85739,82.4291,82.28364,40.58908,58.71539,104.7681,59.11983,63.15087,27.17679,96.08368,15.49233,91.25867,28.01985,38.19886,100.136,106.9518,66.19081,10.92329,47.73913,57.32681,54.15697,76.88478,27.66079,41.00198,71.50626,82.65551,66.24451,12.04696,61.05905,110.7794,52.62544,20.67872,34.28012,16.87843
2019-12-12T05:15:00.000000+0000,112.1148,11.35283,78.09312,57.58017,26.33978,59.93122,85.453,79.37437,47.08322,65.57011,92.52643,62.32895,60.39695,24.72403,100.3225,15.07729,90.09117,31.49523,34.12718,105.8044,107.8893,59.887,10.74464,47.12107,59.74718,56.13712,73.22504,28.38842,37.12882,76.69569,91.0089,68.49209,9.872712,60.26403,118.9455,55.78391,20.84774,35.50505,15.36359
2019-12-12T05:30:00.000000+0000,122.2857,11.61863,79.37077,57.65935,25.58319,62.91792,89.51125,81.79121,49.89475,65.92839,99.06284,66.80885,61.78302,25.83113,100.7923,17.23006,99.21636,32.5536,37.4293,112.678,106.1556,63.75507,10.77986,49.90457,61.93625,62.29399,77.24094,24.96255,34.58979,88.88401,89.63596,71.75887,10.62389,62.65831,123.3936,56.78519,21.42103,37.30759,12.64403
2019-12-12T05:45:00.000000+0000,123.5781,11.55455,69.35696,63.38933,25.16703,70.3065,94.26965,90.17775,49.96079,72.75327,145.8205,74.05016,67.77929,27.66326,103.1339,20.06648,101.8946,34.49125,38.9824,111.6803,110.7269,66.95718,10.78389,55.89967,67.83164,64.76272,82.89039,28.22948,36.0517,84.2815,92.91872,76.70212,11.83358,64.63305,131.3785,62.1147,23.54129,41.02606,14.13036
2019-12-12T06:00:00.000000+0000,123.096,13.21878,73.21334,77.08276,25.72128,76.90711,100.0118,81.91933,57.13496,76.05423,134.7562,75.58717,65.90746,28.09006,100.2828,18.33637,101.2111,36.51963,46.72744,152.9465,117.7198,69.85131,18.21085,63.11166,71.97092,65.1757,93.98397,32.35258,41.84205,81.6563,100.8857,76.145,13.37598,69.12373,147.4337,70.90778,29.56043,42.55003,19.93781
2019-12-12T06:15:00.000000+0000,118.3863,12.91995,83.15375,80.49943,28.06693,83.4986,107.503,73.72982,57.20945,80.44778,162.5399,79.71266,72.28777,27.27423,118.2065,19.08829,125.6862,40.45069,50.58916,156.1158,122.7482,76.20416,59.56212,61.75568,78.01308,81.52388,95.69353,34.14896,51.69307,85.80258,105.4352,84.56101,12.70386,75.66095,161.901,80.10069,35.32882,50.78874,17.98401
2019-12-12T06:30:00.000000+0000,121.4285,12.8714,85.20521,96.89378,28.73008,93.67239,113.2624,75.37262,72.81078,91.52744,163.8579,94.70968,77.78307,29.42701,138.1132,20.81329,133.067,40.11778,62.01205,163.929,129.3816,81.28481,58.53468,62.46533,77.8802,88.02203,100.5961,29.11425,56.98111,96.62057,106.6975,88.28946,14.34649,78.63966,156.3238,80.41605,39.04148,50.58605,25.1755
2019-12-12T06:45:00.000000+0000,119.833,12.24157,93.38731,102.4828,32.4427,92.32973,122.7518,83.30103,76.80247,88.72485,163.992,102.2105,73.3242,25.74692,143.1735,23.95709,137.7378,45.48077,50.16784,183.0975,137.2638,92.17319,58.5165,70.16544,77.87393,86.76472,125.8223,36.92486,64.71345,90.16363,114.023,101.1459,15.61302,75.08348,172.3226,75.98633,39.2585,53.07067,18.04184
2019-12-12T07:00:00.000000+0000,124.9957,13.33668,99.23624,107.5546,43.13882,103.208,132.6765,89.04008,75.81348,73.97399,213.1815,104.8951,75.5003,28.88482,131.5682,22.17504,161.946,47.90739,70.19424,203.9373,141.7986,94.33791,73.65269,70.89384,81.09413,87.56633,133.3159,33.66238,63.02968,94.3421,116.9983,109.1217,18.494,77.69554,171.1194,87.37361,49.92781,53.39989,18.19752
2019-12-12T07:15:00.000000+0000,127.4975,15.29401,102.4328,106.6058,46.15451,107.9358,130.8328,84.40064,82.05602,79.76388,241.4454,101.2567,78.7768,30.37064,132.5107,21.35631,179.5357,51.51209,79.46996,239.0612,132.1189,98.28701,90.27866,66.70226,81.44915,98.33473,135.3492,28.02154,60.2626,93.87786,120.7078,120.0284,17.65978,84.57702,172.2882,78.87613,43.20139,56.8937,19.4886
2019-12-12T07:30:00.000000+0000,133.3951,14.09581,90.72231,110.5843,54.05511,107.2037,129.4205,83.44968,74.04818,84.8056,240.3871,97.36755,79.86648,28.16929,133.852,17.98765,181.7477,45.91309,70.41058,268.9506,124.8267,108.6129,91.10909,67.96294,77.84914,108.955,141.6815,31.22207,57.94802,105.6803,119.3276,128.0323,16.26834,76.72746,179.2735,83.86878,39.58887,57.49846,19.96114
2019-12-12T07:45:00.000000+0000,146.5884,13.42645,91.36908,99.84849,59.64428,97.81027,119.4474,80.95905,73.69184,77.92603,251.7779,92.37702,73.73447,24.3642,122.6163,13.03067,171.1285,47.13475,69.57513,281.0829,123.3232,109.5423,102.9194,71.46872,75.04982,101.019,149.5627,38.7719,57.9339,100.7642,118.1856,127.3782,17.59586,74.84551,172.9562,73.99569,48.66723,59.79866,20.47905
2019-12-12T08:00:00.000000+0000,150.7659,14.71289,83.09216,90.98347,59.01252,92.10084,112.7946,88.67812,85.3148,87.23781,263.2344,93.15855,74.46204,50.83419,136.4305,13.08698,176.2043,47.09846,70.42939,285.2768,129.936,106.0892,130.0161,67.5517,74.0957,109.0942,172.6493,36.91812,53.45414,95.77611,126.2306,130.4094,19.77277,82.80701,182.8102,72.79696,47.09102,68.42913,22.67308
2019-12-12T08:15:00.000000+0000,155.1867,15.55255,87.13683,92.61714,57.77259,88.94511,118.1806,98.32245,75.68324,86.99259,273.5363,92.26781,74.5648,51.37966,138.1779,15.22906,185.7086,50.38961,79.21819,305.7887,143.3084,105.0617,149.1049,74.51035,77.349,112.5232,202.6773,39.62569,58.81385,94.54066,127.9871,127.9835,21.75937,79.96086,189.6355,71.81795,47.49086,70.4529,20.78238
2019-12-12T08:30:00.000000+0000,169.3368,17.68988,87.39151,85.87284,60.49813,89.88374,116.5813,97.95697,80.02665,80.89847,245.8157,94.70097,79.19859,53.52033,136.8333,12.39892,192.1741,45.49091,78.49033,305.6637,131.9148,106.9377,143.5767,73.2922,81.96827,110.1414,210.7044,36.37219,60.27545,94.19839,129.1618,129.6508,19.53612,82.38601,218.932,82.04745,43.44482,67.38205,27.04365
2019-12-12T08:45:00.000000+0000,182.1908,17.68693,90.01415,93.58758,57.01613,94.21144,108.919,98.93895,76.03469,87.29591,255.9516,108.2897,84.63146,54.84923,136.1356,13.18014,195.1164,49.55248,81.77833,296.1322,132.8502,98.60578,145.0365,70.73225,80.66515,109.7636,197.8883,42.21243,57.3587,87.77082,131.7574,137.7226,16.32448,78.11306,223.4219,73.88905,50.19094,74.70568,25.67369
2019-12-12T09:00:00.000000+0000,196.9421,17.84313,89.18761,85.54842,53.12691,95.26316,105.7669,101.9801,76.00089,84.93777,243.3272,111.0739,84.46097,63.98518,132.4296,13.85097,198.0883,49.47663,87.20367,312.3285,130.2545,89.10242,148.4843,67.76161,79.98164,115.3381,193.1882,43.16444,56.92186,89.72187,131.9263,134.45,15.06804,80.86603,225.652,80.29043,45.59135,69.9047,25.24771
2019-12-12T09:15:00.000000+0000,203.5156,18.23624,102.7311,92.68488,49.97546,93.47449,119.2508,100.5462,71.54623,80.44398,248.8564,103.755,84.12071,59.0046,128.3741,14.96447,194.9408,55.93191,99.01771,294.1935,127.7724,92.80018,173.4597,60.69596,79.41981,110.0276,204.4724,43.53027,46.36572,85.7233,138.9602,122.2047,14.03124,79.19552,221.2705,82.65665,43.62142,70.5361,28.47144
2019-12-12T09:30:00.000000+0000,214.4697,24.46539,93.28598,84.64932,50.05707,93.45824,126.4271,100.8442,64.91875,88.48777,233.4253,99.03535,83.88794,62.20427,133.1459,16.1368,183.5515,53.55382,90.67883,280.7225,131.1121,87.67596,178.9679,65.29983,80.32346,114.3549,186.6176,41.11757,44.53459,81.46733,142.8815,129.6824,17.95564,81.78146,222.9872,83.76102,44.67614,70.70957,26.762
2019-12-12T09:45:00.000000+0000,214.125,24.90573,96.80038,73.93426,61.04792,97.50627,118.2302,105.1078,67.70284,85.269,256.9382,93.60964,87.94196,60.25842,136.4332,15.30571,196.9032,53.09749,83.68542,282.338,127.2807,92.54752,182.6019,67.31476,79.39403,111.3707,186.9066,38.12859,46.54202,86.17989,131.9883,126.9227,19.13304,81.95278,246.1679,87.14672,45.19814,61.63976,21.97262
2019-12-12T10:00:00.000000+0000,208.623,24.32512,88.91383,70.77731,73.23919,88.89075,109.8884,118.4869,65.63519,82.09161,248.4669,96.73847,89.14713,60.50552,129.6381,13.17137,182.2513,51.94569,79.23131,292.1891,128.62,89.77255,182.6882,68.40468,83.96838,104.645,193.2531,38.24286,49.78436,90.81348,125.8824,111.6661,16.81442,86.56628,228.6554,79.92623,39.8846,57.47129,19.49312
2019-12-12T10:15:00.000000+0000,226.3459,20.15362,87.4213,82.60448,71.06651,91.02222,120.9839,122.62,69.35721,89.68343,248.2262,116.8333,98.04819,50.43992,127.2953,12.85908,181.7012,53.56358,76.07301,294.4934,140.7475,95.59808,181.5957,69.26472,73.98273,108.1081,188.1458,36.92638,53.18311,91.83887,124.8481,129.5551,15.03603,84.27618,213.7585,77.69852,37.08464,59.75858,21.94391
2019-12-12T10:30:00.000000+0000,233.4335,18.50701,93.96119,83.73412,65.89812,93.20818,112.3361,126.7094,67.10062,84.83813,243.0916,106.122,91.00727,51.04666,128.8099,10.08672,187.7097,52.24973,72.83361,310.8082,137.3569,86.33667,184.2512,66.02417,72.57973,109.1318,190.8195,33.86508,51.51503,101.2285,135.2398,129.7208,13.58275,89.44566,226.6438,73.50446,39.89919,64.79733,26.50716
2019-12-12T10:45:00.000000+0000,220.9509,22.70825,94.72768,84.25486,67.68422,95.71184,110.1061,137.9227,68.57117,86.66851,245.5482,102.7974,87.89725,24.99195,124.1318,9.681609,175.2314,46.8331,87.5584,319.606,130.0304,88.09792,182.2049,65.18816,77.80705,117.7438,185.8744,34.04688,50.32379,97.23784,132.3838,127.6127,11.43797,83.80943,232.4262,76.75339,42.25705,71.70715,30.1423
2019-12-12T11:00:00.000000+0000,234.6141,21.31631,98.67326,75.31079,68.99255,95.0276,112.2242,136.7063,67.94687,95.41988,240.3217,98.27872,88.61943,28.82053,132.9892,11.16454,178.7381,51.64882,94.82182,311.3057,144.8436,95.18803,180.2888,61.54092,75.03883,102.4301,194.1816,34.08939,47.61235,82.16851,136.8667,128.2825,14.54478,80.34974,253.8049,73.7688,41.80988,67.28454,27.10404
2019-12-12T11:15:00.000000+0000,230.5255,21.64987,89.8793,72.12104,64.94628,93.96697,110.7664,125.4314,74.23556,91.70299,245.6261,97.43436,88.8503,25.88822,134.1374,13.20109,197.6515,52.06315,86.64064,268.418,136.3518,89.95718,187.0147,57.4026,77.92217,98.52427,200.0423,36.09633,49.42431,88.08765,136.7525,127.5821,16.47046,87.40285,277.3287,80.70308,41.08171,57.39259,18.90124
2019-12-12T11:30:00.000000+0000,242.7596,22.66471,105.88,75.28932,66.01008,101.3541,118.8477,130.0763,76.27394,75.93973,246.0072,103.0242,91.71822,25.75503,137.6813,13.23816,177.8963,48.29654,78.61317,281.0848,137.4397,81.12927,180.9993,62.56842,81.47664,99.85697,183.8935,36.38083,47.16293,93.80396,152.7383,131.456,18.49775,86.36182,252.4998,79.60967,36.79258,54.64417,16.9032
2019-12-12T11:45:00.000000+0000,242.2669,18.69153,108.433,89.80721,67.99921,92.88596,119.2884,127.083,68.2493,74.11834,240.782,83.32561,100.5909,25.57306,139.5768,14.01003,179.275,48.29659,77.85357,269.1839,133.2293,78.69533,183.144,60.14821,75.77759,99.2188,190.4563,37.09898,39.22982,91.4577,126.5695,123.4681,17.41166,85.85352,218.6035,78.51626,39.59316,59.6451,19.48271
2019-12-12T12:00:00.000000+0000,233.7027,18.31812,99.08382,97.1478,66.41164,93.92243,125.9755,114.3262,68.82819,86.95559,244.8278,88.25468,100.5628,28.12039,140.8759,14.91714,173.0107,48.24053,74.70858,263.7885,136.8686,88.07132,180.1329,62.44894,75.29729,103.256,185.702,44.37008,40.94709,89.84344,129.9438,131.3549,19.34643,90.96088,219.0896,72.54308,37.76494,57.87465,19.66676
2019-12-12T12:15:00.000000+0000,231.2475,19.12362,93.75482,95.5846,55.52666,85.73433,127.149,113.5514,68.01585,81.24238,246.4196,95.55278,93.63819,24.48562,133.1784,13.44196,166.3427,50.97534,75.33881,281.2579,127.9841,94.01298,178.1325,61.81911,71.64864,109.7001,186.4643,42.41844,52.07018,84.26328,149.3483,127.5735,16.77279,87.58284,217.7775,68.36679,36.07209,48.49134,18.70501
2019-12-12T12:30:00.000000+0000,225.4722,18.61093,85.46608,88.47504,56.87209,96.16116,110.4082,116.9742,57.40097,78.38178,233.9885,68.5296,92.03683,24.35936,132.5207,12.11691,183.4571,51.19364,75.32439,288.403,130.5233,85.61497,177.3631,58.55935,68.86742,107.2907,184.8854,37.89936,52.73545,82.75417,140.878,118.7906,13.93473,87.85452,253.1609,67.23842,37.28461,50.26236,14.67863
2019-12-12T12:45:00.000000+0000,214.0764,19.03668,92.1899,83.14494,52.99173,85.71038,107.6911,115.5326,58.27964,78.07124,250.8478,67.61137,89.97703,25.08177,137.9909,14.01402,176.443,48.43243,74.53575,279.8929,126.0754,78.25275,172.2201,58.62102,75.08591,106.3722,189.4153,38.51693,56.66175,81.06721,136.2309,111.615,15.72394,91.35923,253.7714,63.30157,27.82782,47.6669,19.5822
2019-12-12T13:00:00.000000+0000,218.8226,18.65132,83.75183,79.767,53.52262,80.7699,119.5377,114.1352,54.61457,81.49525,240.23,66.14854,95.16864,29.18121,122.347,16.19121,174.2561,40.71242,71.8455,284.2203,144.4199,78.35629,172.1649,61.91718,71.03249,101.4427,190.2337,38.91476,46.35008,75.03762,126.7428,123.2401,18.50747,86.2803,255.3398,67.84454,29.46787,51.5433,19.82784
2019-12-12T13:15:00.000000+0000,219.8565,15.88891,79.79449,86.8301,54.69456,74.59784,118.3989,116.661,68.49648,92.24743,238.3045,81.51059,97.62228,24.13259,129.378,13.69819,171.9323,41.27425,63.92667,282.2541,144.424,72.31073,179.7911,62.55362,73.86067,101.4143,192.2284,36.51904,56.78159,75.33664,124.0117,127.2442,20.27621,86.42649,207.6477,75.48239,38.96964,50.90739,16.39431
2019-12-12T13:30:00.000000+0000,204.7599,20.52212,83.64516,84.72776,52.94012,78.1208,127.361,120.6844,68.0247,81.36682,249.0114,85.97633,97.54633,24.29837,136.0967,11.18416,192.0042,46.98219,61.4262,286.4827,149.473,83.39677,177.523,65.31265,74.23445,103.9523,189.8633,36.5345,45.11992,83.82382,134.3014,129.77,19.46496,100.8156,211.4629,79.19375,39.00607,51.19314,20.0759
2019-12-12T13:45:00.000000+0000,210.8124,20.6936,79.00045,74.80944,51.68753,78.99492,129.4767,114.7104,69.86532,81.7151,245.3925,87.27557,91.63136,27.29453,131.2718,10.36543,172.0684,48.697,66.31223,304.6052,134.9499,72.15878,176.5524,65.67515,77.59258,101.4862,198.6788,39.72875,30.57181,74.16236,127.5384,135.1419,17.12359,114.2016,207.3423,76.37806,39.53684,50.57605,23.71546
2019-12-12T14:00:00.000000+0000,216.2046,22.42246,89.78168,85.3794,51.79966,80.89948,133.7906,110.0096,71.15479,81.78879,250.1908,96.87935,93.05702,29.0456,132.678,11.37665,177.1476,52.39564,60.81534,278.6215,131.2792,82.10474,176.0139,66.87957,76.33414,101.7269,193.7099,41.40322,39.8731,81.37653,133.2625,125.1701,17.14953,115.9174,231.3672,73.58697,38.05819,49.91485,19.70062
2019-12-12T14:15:00.000000+0000,200.0582,21.61674,85.95382,88.18906,48.73615,84.4831,136.6733,118.0214,63.72106,85.31103,246.6488,99.60213,89.01125,24.61601,149.0802,8.805479,184.1098,51.41305,60.35744,276.3051,141.9278,77.13905,178.0917,72.25435,75.22727,101.2607,192.8244,43.29444,39.10146,76.93462,134.0959,127.238,14.46271,111.2436,245.3006,87.76011,46.54967,60.37064,17.93455
2019-12-12T14:30:00.000000+0000,207.1137,19.22839,90.22424,97.79919,53.67322,83.83475,137.4968,116.944,60.95586,85.98083,243.4006,90.27328,90.60744,25.71004,151.6153,7.81343,196.3829,55.2476,59.49998,276.4109,151.5716,83.34907,176.8899,65.65497,73.12489,98.17071,191.5101,35.43156,52.29523,75.53108,131.3844,135.352,12.60167,117.2825,235.4702,90.47459,41.51225,59.0293,18.29268
2019-12-12T14:45:00.000000+0000,198.454,15.41703,87.27202,101.2692,54.1105,87.33549,142.664,117.8425,66.95711,93.67554,246.9269,92.3429,95.47523,31.3182,149.3491,7.894725,183.6339,51.76269,61.30559,294.4736,157.3713,86.28581,175.8788,68.1769,80.28197,97.80494,190.4861,35.06163,63.76136,82.53127,130.6023,136.7934,13.49688,115.0312,212.0487,90.71047,38.40186,61.58851,24.27539
2019-12-12T15:00:00.000000+0000,203.5464,13.8774,95.33594,102.5256,56.97582,93.91549,140.944,110.3282,78.08231,93.75094,243.9762,109.9561,95.6547,23.91605,146.7291,9.206203,193.5925,54.57822,65.66675,289.905,158.5901,94.54279,177.2597,68.85069,89.64333,94.9099,187.5255,39.06274,69.0472,83.98215,142.0572,143.6913,13.68275,113.1888,210.9768,93.54571,41.41352,68.59354,26.87288
2019-12-12T15:15:00.000000+0000,216.6446,15.923,90.47582,107.2309,57.07648,98.78065,158.0298,119.6059,87.55628,100.0448,256.4021,121.7325,129.0756,30.26164,155.9332,9.615289,186.9961,56.84676,57.0629,286.989,164.7469,95.83798,173.3619,71.99422,97.66795,93.06602,197.9234,60.43662,68.59511,93.39699,143.3259,145.2687,16.92659,119.4225,230.8128,99.6701,39.90087,74.86384,22.81528
2019-12-12T15:30:00.000000+0000,223.1271,21.31462,95.46071,119.0571,57.03111,104.4031,162.169,128.4236,89.04991,94.85798,259.3011,126.6897,127.2489,25.92849,166.607,8.602026,196.8184,62.43027,55.57681,281.1849,175.342,111.8034,173.7238,73.66558,95.17608,94.67028,204.6959,58.76363,78.3774,98.86083,151.246,145.323,18.65727,129.0891,227.4196,116.57,41.45,83.20135,19.35597
2019-12-12T15:45:00.000000+0000,240.5893,23.10107,107.5927,134.8755,62.17529,121.9787,172.2293,135.5464,95.69872,101.7403,261.5799,146.3422,129.0609,27.06187,193.5564,19.84266,185.9189,67.05412,65.70956,274.1636,193.9593,131.6611,172.5288,81.67721,99.8116,103.2169,208.0732,49.67518,91.71872,105.4779,158.3456,158.0271,23.18883,133.1302,244.0059,126.712,47.66832,86.88582,18.02225
2019-12-12T16:00:00.000000+0000,249.2254,21.09473,115.582,144.3581,60.45089,148.084,164.6611,134.8558,116.689,118.7371,251.9812,153.2884,123.5257,25.27179,205.5923,23.25068,175.0586,73.97804,70.3449,256.4282,198.4805,144.1909,173.8716,87.23042,96.16167,107.1993,222.3718,53.024,102.204,116.9153,163.3628,172.8051,26.38816,140.397,287.7601,129.5492,58.94546,97.95244,17.38334
2019-12-12T16:15:00.000000+0000,243.121,20.1534,129.0549,164.9609,59.77879,154.8811,176.376,140.4471,122.7359,134.8879,244.5658,172.1206,134.7717,28.95336,211.4737,28.89032,160.9104,65.67141,64.21371,235.3767,218.9839,148.5565,175.5068,88.80685,95.89098,120.2911,230.2699,48.8701,107.6859,127.1771,168.6772,175.2727,24.88013,157.5739,273.4381,130.7709,63.2342,109.5419,20.23406
2019-12-12T16:30:00.000000+0000,247.428,15.91713,140.429,187.5009,54.57275,150.8482,188.6436,139.1539,132.5181,140.4411,243.3074,180.7944,137.6578,27.30306,219.4071,28.49776,153.8219,67.82027,61.76878,227.6663,209.9963,139.9704,172.8047,98.29789,107.8544,122.4362,238.3362,48.66551,119.3473,130.7222,176.5231,174.4322,26.24478,165.1867,297.063,140.4736,76.07561,114.1215,26.02751
2019-12-12T16:45:00.000000+0000,248.7452,14.21505,154.6349,183.066,60.53176,149.5388,198.9688,138.551,126.1623,142.2919,243.0382,189.4682,138.1938,32.97395,200.8057,27.08343,142.275,64.73999,63.97154,201.0899,210.3961,153.6262,174.5964,99.38643,106.486,129.9086,227.2221,54.87534,140.4324,128.94,175.3563,180.3449,25.67914,167.8921,302.3024,130.4206,76.57535,110.816,32.79979
2019-12-12T17:00:00.000000+0000,247.5342,14.6195,162.1304,182.8032,55.55904,148.2115,193.6315,142.3917,127.5226,144.5043,241.3707,186.0755,147.369,33.6819,195.9211,29.46813,143.3594,64.9484,63.59479,180.1643,210.6025,153.9415,172.1591,108.0936,110.5379,145.0082,206.0034,61.18534,141.4118,136.1332,165.541,171.9232,26.98731,169.1358,263.6691,136.69,73.97122,110.6813,31.01193
2019-12-12T17:15:00.000000+0000,257.0495,16.43693,167.4711,172.0709,56.99596,140.0285,187.8892,134.6407,111.0662,147.92,216.7571,182.7097,141.0776,31.22245,196.1509,29.57104,142.9819,70.78541,68.92611,170.3745,217.151,158.481,172.7953,111.1344,123.8977,138.0132,201.6806,65.62804,139.5791,134.4279,172.3635,178.4601,27.4365,160.6499,265.7621,135.1139,76.05729,99.31092,26.06482
2019-12-12T17:30:00.000000+0000,250.2954,16.12965,157.3776,164.7483,57.36045,134.0611,180.8586,137.7142,117.815,128.0072,219.703,174.2184,142.688,36.50156,203.7715,26.46657,155.7789,71.70432,60.68118,175.6058,201.5036,152.4956,173.583,112.31,121.5904,127.1885,182.6614,56.44913,113.499,139.8042,167.0708,179.9242,26.69883,159.5959,238.6903,135.4957,75.63412,98.91544,23.11843
2019-12-12T17:45:00.000000+0000,240.2044,16.32027,156.9832,169.4397,56.7776,132.1262,188.271,142.6217,115.0665,124.5177,215.9854,171.5662,139.4913,33.10838,193.6863,29.07874,142.3024,71.47719,54.97427,173.8263,201.0533,159.9527,174.0759,119.8828,118.4922,132.9425,174.0391,62.08596,98.63465,131.533,154.1065,169.1325,27.082,157.5175,228.4256,133.4408,77.23925,95.28704,25.07327
2019-12-12T18:00:00.000000+0000,234.883,15.09152,146.9254,171.2741,57.50004,138.7013,187.7279,152.5638,113.2743,136.5001,219.4299,175.1129,139.4941,36.15726,193.7532,28.00817,127.0226,70.6368,54.26988,174.8272,207.4545,159.6378,175.5558,107.9953,124.5066,125.6204,178.93,56.07468,105.3849,135.1253,162.5135,169.989,24.37519,153.5601,214.8968,131.11,79.58524,96.7799,22.5744
2019-12-12T18:15:00.000000+0000,238.1317,17.78127,146.8366,167.8428,55.67908,144.7992,181.5155,158.1535,106.8853,139.0106,211.2063,178.1525,155.409,36.04437,196.667,26.61705,131.1414,67.88928,51.32632,172.6946,217.0811,157.2656,173.1337,107.9267,121.9683,118.6978,187.1756,55.88906,103.5381,132.4101,163.3223,183.0006,27.08366,149.6086,228.3469,129.1933,71.58999,88.63638,22.29842
2019-12-12T18:30:00.000000+0000,226.5267,19.47405,138.7383,162.1961,55.24742,147.459,181.0251,156.3797,111.0757,136.6149,213.1772,170.6447,150.009,33.71528,193.9125,26.53222,137.978,73.77621,49.70163,175.8664,218.7341,150.8052,176.6233,102.8973,114.434,122.9693,185.5675,57.98839,105.0871,135.6715,168.5888,176.6465,25.58519,157.0311,239.09,135.7068,70.75684,90.19065,23.90277
2019-12-12T18:45:00.000000+0000,239.0586,19.34628,132.4547,157.5935,58.35409,131.7603,177.7405,157.4243,116.1786,115.5205,218.5776,160.1171,140.5166,28.30814,206.3445,23.98236,142.3899,69.72482,47.41315,170.7297,221.4514,148.1752,172.8295,109.1107,115.0922,108.9541,180.8287,56.90198,98.56419,126.4598,165.1694,171.5035,25.9542,162.6609,236.3531,138.926,73.25739,86.03874,26.21393
2019-12-12T19:00:00.000000+0000,240.3019,20.62064,141.616,159.8382,60.5739,130.8643,176.6859,161.8504,111.3149,127.8042,203.1637,169.9897,141.0509,32.79876,203.1022,24.85662,127.712,73.02343,49.89187,175.5805,216.1744,156.8623,172.6438,100.2022,112.4737,112.3552,179.8644,55.89137,102.9361,124.0798,162.644,170.4904,24.1866,147.4681,262.7959,132.2886,75.52522,87.02966,24.26834
2019-12-12T19:15:00.000000+0000,240.5494,19.32302,138.2411,162.8195,58.22501,132.4832,168.6172,161.851,111.0245,134.939,205.2852,177.4285,123.062,27.27088,192.5854,23.67557,129.6075,80.05972,58.76589,162.6879,205.9369,145.0694,173.5376,104.4057,113.7122,111.0018,189.7001,55.18418,96.88624,135.5987,148.506,171.2433,24.86588,154.8829,249.6806,139.0011,77.18955,88.79494,26.62676
2019-12-12T19:30:00.000000+0000,245.013,19.08886,146.4169,161.6894,57.78125,130.5846,182.153,156.6248,96.62561,130.8437,191.5689,155.226,125.264,29.16922,184.3146,24.73245,132.6695,82.16788,56.75085,166.0733,205.0036,146.7177,173.1549,105.1398,115.2435,107.8493,161.767,49.1576,104.3051,138.6076,150.2282,172.069,24.69246,150.7492,262.2858,133.1716,63.14431,86.72634,19.11496
2019-12-12T19:45:00.000000+0000,230.5545,17.72238,134.925,155.7089,58.52003,124.4902,171.5781,142.1838,104.6728,119.5915,194.1226,164.2193,132.2198,34.609,181.9113,24.44737,135.6316,78.52689,46.94688,152.2386,201.4322,142.788,175.304,108.6374,112.1686,111.5473,157.9676,50.25827,104.9013,136.2182,149.1047,168.649,21.80084,156.8712,275.8908,129.6362,56.25512,88.01028,19.126
2019-12-12T20:00:00.000000+0000,232.7776,19.71285,121.3488,159.8267,60.71852,130.206,162.4745,138.6639,104.2491,124.5054,194.6311,152.4333,118.7229,30.05681,189.9089,23.98315,130.2814,78.58781,52.90473,154.8803,190.9965,138.2978,163.5689,107.3518,106.2955,103.733,160.6371,54.55434,114.0134,132.2866,156.3164,155.5186,24.0011,143.3148,259.0124,121.7412,55.08308,81.17602,20.3117
2019-12-12T20:15:00.000000+0000,210.2889,19.29507,126.5292,155.119,54.1135,131.435,160.7594,136.98,97.85753,123.7345,179.6295,160.056,112.8426,35.00594,183.1781,22.86523,123.1769,73.86546,49.30561,170.1861,183.607,146.588,139.1068,98.68151,101.0656,102.5066,154.3645,48.10369,114.7132,136.573,153.6826,142.6029,22.53595,136.192,214.4882,125.8393,57.12191,78.39342,22.65599
